3.58175117438	12.8380524099	40.3033082917	190.279114678	172.471994714
3.67108768228	15.5612322669	42.3388821897	226.73405605	219.615059891
3.87109697885	9.30184403785	47.0779968519	169.606656881	145.97072811
3.87109697885	10.1287242778	47.0779968519	178.947415268	158.946683221
3.87109697885	10.178798283	47.0779968519	179.516434639	159.732477842
3.87109697885	11.6034613417	47.0779968519	195.838292142	182.089238839
3.87109697885	11.8490560176	47.0779968519	198.674504784	185.943273964
3.87109697885	12.3112517789	47.0779968519	204.02725137	193.196357497
3.87109697885	13.6409307969	47.0779968519	219.521635787	214.062565704
3.87109697885	13.8517272262	47.0779968519	221.989233895	217.370523582
3.87109697885	13.9771151875	47.0779968519	223.458333016	219.338194932
3.87109697885	13.9939173877	47.0779968519	223.655266679	219.601866242
3.87109697885	14.5047240327	47.0779968519	229.650050014	227.617784117
3.87109697885	14.8287435754	47.0779968519	233.460094597	232.702514453
3.87109697885	15.6471406489	47.0779968519	243.106343975	245.54534607
3.87109697885	16.8266454673	47.0779968519	257.059235139	264.054920779
3.87109697885	18.9808284393	47.0779968519	282.663446684	297.859793838
3.91016752321	13.8517272262	48.0330983209	224.83947885	221.78045859
4.02701768037	15.5612322669	50.9468040481	254.301151181	264.265017016
4.03987730589	15.9221669081	51.2727042265	259.754432937	272.124184842
4.04384100623	12.8380524099	51.3733653696	222.368981716	219.844652363
4.11921685221	12.8380524099	53.3063791356	227.784832605	228.116696375
4.23906953346	14.5047240327	56.4535105237	257.699539963	272.947530275
4.24298797206	12.8380524099	56.5579258215	236.789878285	242.031205298
4.24984815573	12.8380524099	56.7409625987	237.293082402	242.814483877
4.36056900973	18.9808284393	59.7360085687	326.530389115	377.946310098
4.39485024221	15.9221669081	60.6789468057	288.734210567	322.04677295
4.48724667578	15.9221669081	63.2571704596	296.456965182	335.730408731
4.74949766598	17.9193583769	70.8671928152	347.473933867	423.298208407
4.77351355683	16.2045077924	71.5856863588	324.92004563	386.670270809
4.81625223623	15.9221669081	72.873280441	324.567270477	386.766844775
4.84906953343	15.9221669081	73.8697613885	327.423958079	392.055556764
4.85448488405	12.8380524099	74.0348462688	283.355595999	316.821078853
4.98497455866	15.9221669081	78.0684874366	339.357063531	414.339829077
5.12438784098	15.9221669081	82.496183388	351.771238061	437.839333729
5.47538791517	12.8380524099	94.1845482118	334.26355402	403.04872205
5.610468027	9.80804634028	98.8890161703	298.049012429	323.302684381
5.68608693292	13.8517272262	101.572668686	369.047574345	468.985633424
5.7613577653	12.8380524099	104.279649299	358.972643691	446.249200998
5.94288863762	12.8380524099	110.954534848	375.078237263	474.813377835
6.14519015556	12.8380524099	118.637100785	393.415354144	507.689772546
6.1670800912	4.44733442014	119.483806511	266.795486485	177.128148448
6.98533486802	15.9221669081	153.293709483	534.854356824	813.589342786
7.35473658301	1.2680814232	169.935501702	342.37839359	71.8306842834
7.35473658301	5.4855275261	169.935501702	381.932452115	310.728624083
8.05580133947	12.8380524099	203.876593338	587.451345264	872.459463479
10.6027286399	2.98928201338	353.171106179	720.110180908	351.909345115
11.2863284775	0.628991354185	400.179875115	800.980722783	83.9032271887
11.2863284775	4.32219896815	400.179875115	828.700859116	576.552347766
11.2863284775	14.1934336974	400.179875115	1043.15093397	1893.3088415
12.9530759402	2.98928201338	527.10325251	1068.06076664	525.22009064
16.5741446878	15.9221669081	863.002640052	2059.708621	4580.29069235
